SKU,SKU (C),Season,Category,Category (C),Sub-Category (C),Specs (C),Gender (C),Item,Item (C),Color (C),Design,Design (C),Nombre ropa (C),Color Design,Fabric,Print/Dye,Size,Other,S,M,L,XL,Quantity TOTAL,Quantity Available,Price,Total Value,Photo,Notes,Notes Cami,Status,Photo Comments,Photos Drive Link,Etsy Link,Website Link,Titles GPT,Description,Key words
TOC-TUNIC-BLK-SM,,Fall,Tunics,,,,,Tunic,,,Black,,,,Hemp Cotton Jersey,,S/M,,,,,,1,,$110,$110,,Hemp cotton jersey,,Not Started,,,,,,,
TOC-TUNIC-BLK-SM,,Fall,Tunics,,,,,Tunic,,,Black,,,,Natural Dye Hemp and Cotton,,S/M,,,,,,1,,$110,$110,,Price TBC,,Not Started,,,,,,,
TOC-TUNIC-YEL-SM,,Fall,Tunics,,,,,Tunic,,,Yellow,,,,Natural Dye Hemp and Cotton,,S/M,,,,,,1,,$110,$110,,Price TBC,,Not Started,,,,,,,
TOC-VEST-M-BTN-BGE-SRP-L,,Fall,Vests - Mens Button Up,,,,,Mens Button Up Vest,,,Beige with Double Serpent Merkaba Light Language,,,,Recycled Suede and Cotton,,L,,,,,,1,,$130,$130,,Embroidered pockets stud recycled suede and cotton,,Not Started,,,,,,,
TOC-VEST-M-BTN-BGE-SRP-XL,,Fall,Vests - Mens Button Up,,,,,Mens Button Up Vest,,,Beige with Double Serpent Merkaba Light Language,,,,Recycled Suede and Cotton,,XL,,,,,,1,,$130,$130,,Embroidered pockets stud recycled suede and cotton,,Not Started,,,,,,,
TOC-VEST-M-COL-BLK-BLK-SHPB-L,,Fall,Vests - Mens Collared - Black Shipibo,,,,,Mens Black Collared Vest,,,Black with Shipibo Screen Print and Gold Zipper,,,,Cotton,,L,,,,,,1,,$130,$130,,Tailored cotton gold zipper front and pockets,,Not Started,,,,,,,
TOC-VEST-M-COL-BLK-MRN-ML,,Fall,Vests - Mens Collared with Guate Textiles,,,,,Mens Collared Vest with Guate Textiles,,,Black and Maroon with Rainbow Edges - Reversible,,,,Mixed with Guatemala Textiles,,M/L,,,,,,1,,$175,$175,,,,Not Started,,,,,,,
TOC-VEST-M-COL-BLK-MRN-ML,,Fall,Vests - Mens Collared with Guate Textiles,,,,,Mens Collared Vest with Guate Textiles,,,Black and Maroon with Rainbow Edges - Reversible,,,,Mixed with Guatemala Textiles,,M/L,,,,,,1,,$175,$175,,,,Not Started,,,,,,,
TOC-VEST-M-COL-BLK-MRN-ML,,Fall,Vests - Mens Collared with Guate Textiles,,,,,Mens Collared Vest with Guate Textiles,,,Black and Maroon with Rainbow Edges - Reversible,,,,Mixed with Guatemala Textiles,,M/L,,,,,,1,,$175,$175,,,,Not Started,,,,,,,
TOC-VEST-M-COL-BLK-MRN-ML,,Fall,Vests - Mens Collared with Guate Textiles,,,,,Mens Collared Vest with Guate Textiles,,,Black and Maroon with Rainbow Edges - Reversible,,,,Mixed with Guatemala Textiles,,M/L,,,,,,1,,$175,$175,,,,Not Started,,,,,,,
TOC-VEST-M-COL-BRN-GRY-ML,,Fall,Vests - Mens Collared with Guate Textiles,,,,,Mens Collared Vest with Guate Textiles,,,Brown and Grey with Blue Edges,,,,Mixed with Guatemala Textiles,,M/L,,,,,,1,,$150,$150,,,,Not Started,,,,,,,
TOC-VEST-M-COL-BRN-GRY-ML,,Fall,Vests - Mens Collared with Guate Textiles,,,,,Mens Collared Vest with Guate Textiles,,,Brown and Grey with Blue Edges,,,,Mixed with Guatemala Textiles,,M/L,,,,,,1,,$150,$150,,,,Not Started,,,,,,,
TOC-VEST-M-GUATE-BGE-GRN-OS,TOC-VESGM--,Fall,Vests - Mens Guatemala Hooded,Vests,Guatemala,,Mens,Mens Guatemala Hooded Vest,Vests Mens   ,,Beige and Green with Pink Guate Textiles,,,,Mixed with Guatemala Textiles,,OS,,,,,,1,,$250,$250,Y,,,Draft,,,,,,,
TOC-VEST-M-GUATE-BRN-GLD-OS,TOC-VESGM--,Fall,Vests - Mens Guatemala Hooded,Vests,Guatemala,,Mens,Mens Guatemala Hooded Vest,Vests Mens   ,,Brown and Gold with Pink Guate Textiles,,,,Mixed with Guatemala Textiles,,OS,,,,,,1,,$250,$250,Y,,,Draft,,,,,,,
TOC-VEST-M-GUATE-BRN-GRY-OS,TOC-VESGM--,Fall,Vests - Mens Guatemala Hooded,Vests,Guatemala,,Mens,Mens Guatemala Hooded Vest,Vests Mens   ,,Brown and Grey with Pink Guate Textiles,,,,Mixed with Guatemala Textiles,,OS,,,,,,1,,$250,$250,Y,,,Draft,,,,,,,
TOC-VEST-M-GUATE-BRN-WHT-OS,TOC-VESGM--,Fall,Vests - Mens Guatemala Hooded,Vests,Guatemala,,Mens,Mens Guatemala Hooded Vest,Vests Mens   ,,Brown and White with Blue Guate Textiles,,,,Mixed with Guatemala Textiles,,OS,,,,,,1,,$250,$250,Y,,,Draft,,,,,,,
TOC-VEST-M-GUATE-BRN-WHT-OS,TOC-VESGM--,Fall,Vests - Mens Guatemala Hooded,Vests,Guatemala,,Mens,Mens Guatemala Hooded Vest,Vests Mens   ,,Brown and White with Maroon and Blue Guate Textiles,,,,Mixed with Guatemala Textiles,,OS,,,,,,1,,$250,$250,Y,,,Draft,,,,,,,
TOC-VEST-M-GUATE-GLD-BGE-OS,TOC-VESGM--,Fall,Vests - Mens Guatemala Hooded,Vests,Guatemala,,Mens,Mens Guatemala Hooded Vest,Vests Mens   ,,Gold Beige Green with Red and Green Guate Textiles,,,,Mixed with Guatemala Textiles,,OS,,,,,,1,,$250,$250,Y,,,Draft,,,,,,,
TOC-VEST-M-GUATE-GRY-PRP-OS,TOC-VESGM--,Fall,Vests - Mens Guatemala Hooded,Vests,Guatemala,,Mens,Mens Guatemala Hooded Vest,Vests Mens   ,,Grey and Purple with Red Guate Textiles,,,,Mixed with Guatemala Textiles,,OS,,,,,,1,,$250,$250,,Photo not done,,Draft,,,,,,,
TOC-VEST-M-GUATE-GRY-HBONE-OS,TOC-VESGM--,Fall,Vests - Mens Guatemala Hooded,Vests,Guatemala,,Mens,Mens Guatemala Hooded Vest,Vests Mens   ,,Grey Herringbone and Cream with Purple and Blue Guate Textiles,,,,Mixed with Guatemala Textiles,,OS,,,,,,1,,$250,$250,Y,,,Draft,,,,,,,
TOC-VEST-M-GUATE-GRY-HBONE-OS,TOC-VESGM--,Fall,Vests - Mens Guatemala Hooded,Vests,Guatemala,,Mens,Mens Guatemala Hooded Vest,Vests Mens   ,,Grey Herringbone and Grey/Beige with Purple Guate Textiles,,,,Mixed with Guatemala Textiles,,OS,,,,,,1,,$250,$250,Y,,,Draft,,,,,,,
TOC-VEST-M-KUND-BGE-SDE-L,,Fall,Vests - Mens Kundalini Serpents,,,,,Mens Vest with Kundalini Serpents,,,Beige Suede,,,,Suede,,L,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-KUND-BGE-SDE-M,,Fall,Vests - Mens Kundalini Serpents,,,,,Mens Vest with Kundalini Serpents,,,Beige Suede,,,,Suede,,M,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-RMVHD-DAR-BRN-L,,Fall,Vests - Mens Removable Hood,,,,,Mens Vest with Removable Hood,,,Dark Brown and Green,,,,Suede and Cotton,,L,,,,,,1,,$75,$75,,Damaged - fabric peeling off,,Not Started,,,,,,,
TOC-VEST-M-RMVHD-DAR-BRN-M,,Fall,Vests - Mens Removable Hood,,,,,Mens Vest with Removable Hood,,,Dark Brown with Flower of Life and Light Language Mandala,,,,Suede and Cotton,,M,,,,,,1,,$150,$150,,M discounted - hood missing ($100),,Not Started,,,,,,,
TOC-VEST-M-RMVHD-DAR-BRN-XL,,Fall,Vests - Mens Removable Hood,,,,,Mens Vest with Removable Hood,,,Dark Brown with Flower of Life and Light Language Mandala,,,,Suede and Cotton,,XL,,,,,,1,,$150,$150,,M discounted - hood missing ($100),,Not Started,,,,,,,
TOC-VEST-M-RMVHD-BLU-BLU-WHT-L,,Fall,Vests - Mens Removable Hood - Blue White Screenprint,,,,,Mens Vest with Removable Hood Blue White Screenprint,,,Blue and White,,,,Corduroy Cotton and Indigenous Textiles,,L,,,,,,1,,$150,$150,,Snappers and screen printed corduroy cotton and indigenous textiles,,Not Started,,,,,,,
TOC-VEST-M-RMVHD-BLU-BLU-WHT-XL,,Fall,Vests - Mens Removable Hood - Blue White Screenprint,,,,,Mens Vest with Removable Hood Blue White Screenprint,,,Blue and White,,,,Corduroy Cotton and Indigenous Textiles,,XL,,,,,,1,,$150,$150,,Snappers and screen printed corduroy cotton and indigenous textiles,,Not Started,,,,,,,
TOC-VEST-M-RMVHD-BLU-BLU-WHT-XL,,Fall,Vests - Mens Removable Hood - Blue White Screenprint,,,,,Mens Vest with Removable Hood Blue White Screenprint,,,Blue and White,,,,Corduroy Cotton and Indigenous Textiles,,XL,,,,,,1,,$150,$150,,Snappers and screen printed corduroy cotton and indigenous textiles,,Not Started,,,,,,,
TOC-VEST-M-RMVHD-BRN-BRN-SDE-L,,Fall,Vests - Mens Removable Hood - Brown Suede Light Language,,,,,Mens Vest with Removable Hood Brown Suede Light Language,,,Brown Suede,,,,Suede and Cotton,,L,,,,,,1,,$150,$150,,Brown suede embroidery and cotton light language,,Not Started,,,,,,,
TOC-VEST-M-RMVHD-BRN-BRN-SDE-L,,Fall,Vests - Mens Removable Hood - Brown Suede Light Language,,,,,Mens Vest with Removable Hood Brown Suede Light Language,,,Brown Suede,,,,Suede and Cotton,,L,,,,,,1,,$150,$150,,Brown suede embroidery and cotton light language,,Not Started,,,,,,,
TOC-VEST-M-RMVHD-BRN-BRN-SDE-M,,Fall,Vests - Mens Removable Hood - Brown Suede Light Language,,,,,Mens Vest with Removable Hood Brown Suede Light Language,,,Brown Suede,,,,Suede and Cotton,,M,,,,,,1,,$150,$150,,Brown suede embroidery and cotton light language,,Not Started,,,,,,,
TOC-VEST-M-RMVHD-DBRN-DAR-BRN-L,,Fall,Vests - Mens Removable Hood - Dark Brown Suede Light Language,,,,,Mens Vest with Removable Hood Dark Brown Suede Light Language,,,Dark Brown Suede with Orange Embroidery,,,,Suede,,L,,,,,,1,,$150,$150,,Orange embroidery zipper pockets,,Not Started,,,,,,,
TOC-VEST-M-RMVHD-DBRN-DAR-BRN-L,,Fall,Vests - Mens Removable Hood - Dark Brown Suede Light Language,,,,,Mens Vest with Removable Hood Dark Brown Suede Light Language,,,Dark Brown Suede with Orange Embroidery,,,,Suede,,L,,,,,,1,,$150,$150,,Orange embroidery zipper pockets,,Not Started,,,,,,,
TOC-VEST-M-SCRN-BLU-WHT-L,,Fall,Vests - Mens Removable Hoody Screen Printed,,,,,Mens Vest with Removable Hoody Screen Printed,,,Blue and White,,,,Corduroy and Indigenous Textiles,,L,,,,,,1,,$120,$120,,M missing button,,Not Started,,,,,,,
TOC-VEST-M-SCRN-BLU-WHT-M,,Fall,Vests - Mens Removable Hoody Screen Printed,,,,,Mens Vest with Removable Hoody Screen Printed,,,Blue and White,,,,Corduroy and Indigenous Textiles,,M,,,,,,1,,$120,$120,,M missing button,,Not Started,,,,,,,
TOC-VEST-M-SCRN-BLU-WHT-S,,Fall,Vests - Mens Removable Hoody Screen Printed,,,,,Mens Vest with Removable Hoody Screen Printed,,,Blue and White,,,,Corduroy and Indigenous Textiles,,S,,,,,,1,,$120,$120,,M missing button,,Not Started,,,,,,,
TOC-VEST-M-SCRN-BRN-PNK-L,,Fall,Vests - Mens Removable Hoody Screen Printed,,,,,Mens Vest with Removable Hoody Screen Printed,,,Brown with Pink Textiles,,,,Corduroy and Indigenous Textiles,,L,,,,,,1,,$120,$120,,,,Not Started,,,,,,,
TOC-VEST-M-SCRN-BRN-PNK-L,,Fall,Vests - Mens Removable Hoody Screen Printed,,,,,Mens Vest with Removable Hoody Screen Printed,,,Brown with Pink Textiles,,,,Corduroy and Indigenous Textiles,,L,,,,,,1,,$120,$120,,,,Not Started,,,,,,,
TOC-VEST-M-SCRN-BRN-PNK-L,,Fall,Vests - Mens Removable Hoody Screen Printed,,,,,Mens Vest with Removable Hoody Screen Printed,,,Brown with Pink Textiles,,,,Corduroy and Indigenous Textiles,,L,,,,,,1,,$120,$120,,,,Not Started,,,,,,,
TOC-VEST-M-TLRD-GRY-CORD-M,,Fall,Vests - Mens Tailored with Guate Fabric,,,,,Mens Tailored Vest with Guate Fabric,,,Grey Corduroy with Rainbow Textiles,,,,Corduroy with Guatemala Fabric,,M,,,,,,1,,$95,$95,,,,Not Started,,,,,,,
TOC-VEST-M-TLRD-GRY-CORD-M,,Fall,Vests - Mens Tailored with Guate Fabric,,,,,Mens Tailored Vest with Guate Fabric,,,Grey Corduroy with Rainbow Textiles,,,,Corduroy with Guatemala Fabric,,M,,,,,,1,,$95,$95,,,,Not Started,,,,,,,
TOC-VEST-M-TLRD-GRY-CORD-M,,Fall,Vests - Mens Tailored with Guate Fabric,,,,,Mens Tailored Vest with Guate Fabric,,,Grey Corduroy with Rainbow Textiles,,,,Corduroy with Guatemala Fabric,,M,,,,,,1,,$95,$95,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-BRN-SDE-L,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,Brown Suede,,,,Suede and Corduroy,,L,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-BRN-SDE-XL,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,Brown Suede,,,,Suede and Corduroy,,XL,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-GRN-CORD-SM,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,Green Corduroy with Embroidered Peyote Flower Mandala,,,,Suede and Corduroy,,S/M,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-GRN-CORD-SM,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,Green Corduroy with Embroidered Peyote Flower Mandala,,,,Suede and Corduroy,,S/M,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-GRN-CORD-SM,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,Green Corduroy with Embroidered Peyote Flower Mandala,,,,Suede and Corduroy,,S/M,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-WHT-SDE-L,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,White Suede,,,,Suede and Corduroy,,L,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-WHT-SDE-M,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,White Suede,,,,Suede and Corduroy,,M,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,White Suede,,,,Suede and Corduroy,,S,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,White Suede,,,,Suede and Corduroy,,S,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,White Suede,,,,Suede and Corduroy,,S,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,White Suede,,,,Suede and Corduroy,,S,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,White Suede,,,,Suede and Corduroy,,S,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-M-HMB-WHT-SDE-S,,Fall,Vests - Mens Tailored with Hummingbird,,,,,Mens Tailored Vest with Hummingbird,,,White Suede,,,,Suede and Corduroy,,S,,,,,,1,,$100,$100,,,,Not Started,,,,,,,
TOC-VEST-U-COL-BRN-CORD-SM,,Fall,Vests - Unisex Collared Fitted,,,,,Unisex Collared Fitted Vest with Reverse Appliqué and Guate Textiles,,,Brown Corduroy with Symbol,,,,Corduroy and Tweed,,S/M,,,,,,1,,$150,$150,,,,Not Started,,,,,,,
TOC-VEST-U-COL-BUR-RST-SM,,Fall,Vests - Unisex Collared Fitted,,,,,Unisex Collared Fitted Vest with Reverse Appliqué and Guate Textiles,,,Burnt Rust Corduroy,,,,Corduroy and Tweed,,S/M,,,,,,1,,$120,$120,,,,Not Started,,,,,,,
TOC-VEST-U-COL-BUR-RST-SM,,Fall,Vests - Unisex Collared Fitted,,,,,Unisex Collared Fitted Vest with Reverse Appliqué and Guate Textiles,,,Burnt Rust Corduroy with Elephant Design,,,,Corduroy and Tweed,,S/M,,,,,,1,,$150,$150,,,,Not Started,,,,,,,
